!CSV A.01.01
!Keysight Technologies,P5004B,MY61400324,A.19.30.21
!Date: Thursday, November 06, 2025 15:38:14
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),S11(DB),S11(DEG),S11(DB),S11(DEG)
6574983307.0138,-0.0088135311,-30.735357,-0.0088135311,-30.735357
6575009047.3178,-0.013794514,-30.745359,-0.013794514,-30.745359
6575034787.6218,-0.0079988781,-30.757071,-0.0079988781,-30.757071
6575060527.9258,-0.0082392897,-30.756817,-0.0082392897,-30.756817
6575086268.2298,-0.0085492255,-30.782915,-0.0085492255,-30.782915
6575112008.5338,-0.0098405601,-30.787649,-0.0098405601,-30.787649
6575137748.8378,-0.004453375,-30.797056,-0.004453375,-30.797056
6575163489.1418,-0.0092433542,-30.82197,-0.0092433542,-30.82197
6575189229.4458,-0.0063404758,-30.826662,-0.0063404758,-30.826662
6575214969.7498,-0.0065784627,-30.83058,-0.0065784627,-30.83058
6575240710.0538,-0.012053687,-30.84984,-0.012053687,-30.84984
6575266450.3578,-0.0015132985,-30.840988,-0.0015132985,-30.840988
6575292190.6618,-0.011468376,-30.904314,-0.011468376,-30.904314
6575317930.9658,-0.010413457,-30.889906,-0.010413457,-30.889906
6575343671.2699,-0.0080813477,-30.882294,-0.0080813477,-30.882294
6575369411.5739,-0.007886068,-30.93462,-0.007886068,-30.93462
6575395151.8779,-0.0094244275,-30.926027,-0.0094244275,-30.926027
6575420892.1819,-0.0074579348,-30.929625,-0.0074579348,-30.929625
6575446632.4859,-0.0012732586,-30.959557,-0.0012732586,-30.959557
6575472372.7899,-0.0069333934,-30.981377,-0.0069333934,-30.981377
6575498113.0939,-0.004118857,-30.981821,-0.004118857,-30.981821
6575523853.3979,-0.0039071729,-30.974215,-0.0039071729,-30.974215
6575549593.7019,-0.0021187656,-30.991175,-0.0021187656,-30.991175
6575575334.0059,-0.0065662777,-30.97752,-0.0065662777,-30.97752
6575601074.3099,-0.0087266378,-30.99754,-0.0087266378,-30.99754
6575626814.6139,-0.011794115,-31.032698,-0.011794115,-31.032698
6575652554.9179,-0.0058222902,-30.996061,-0.0058222902,-30.996061
6575678295.2219,0.0028599752,-31.072926,0.0028599752,-31.072926
6575704035.5259,-0.0078380918,-31.055248,-0.0078380918,-31.055248
6575729775.8299,-0.00089781819,-31.096939,-0.00089781819,-31.096939
6575755516.1339,-0.00065962458,-31.086363,-0.00065962458,-31.086363
6575781256.4379,-0.0095663331,-31.11195,-0.0095663331,-31.11195
6575806996.7419,-0.00063269917,-31.128851,-0.00063269917,-31.128851
6575832737.046,-0.0086607561,-31.143169,-0.0086607561,-31.143169
6575858477.35,-0.0070161023,-31.144789,-0.0070161023,-31.144789
6575884217.654,-0.0038208961,-31.15836,-0.0038208961,-31.15836
6575909957.958,0.0019384264,-31.162588,0.0019384264,-31.162588
6575935698.262,-0.0014690183,-31.188871,-0.0014690183,-31.188871
6575961438.566,-0.0023303623,-31.18634,-0.0023303623,-31.18634
6575987178.87,-0.0050729876,-31.203115,-0.0050729876,-31.203115
6576012919.174,-0.0013840843,-31.216284,-0.0013840843,-31.216284
6576038659.478,-0.0035017119,-31.224272,-0.0035017119,-31.224272
6576064399.782,-0.0079413056,-31.213095,-0.0079413056,-31.213095
6576090140.086,-0.01218919,-31.255981,-0.01218919,-31.255981
6576115880.39,-0.0026877951,-31.258255,-0.0026877951,-31.258255
6576141620.694,-0.01033717,-31.262156,-0.01033717,-31.262156
6576167360.998,-0.0022117426,-31.290152,-0.0022117426,-31.290152
6576193101.302,-0.0064135813,-31.303556,-0.0064135813,-31.303556
6576218841.606,-0.0025497396,-31.310728,-0.0025497396,-31.310728
6576244581.91,-0.0059791133,-31.320686,-0.0059791133,-31.320686
6576270322.214,-0.010441481,-31.32025,-0.010441481,-31.32025
6576296062.518,-0.011281248,-31.33975,-0.011281248,-31.33975
6576321802.8221,-0.0074071116,-31.359062,-0.0074071116,-31.359062
6576347543.1261,-0.0074151498,-31.333033,-0.0074151498,-31.333033
6576373283.4301,-0.0027732726,-31.359062,-0.0027732726,-31.359062
6576399023.7341,-0.0047531929,-31.388319,-0.0047531929,-31.388319
6576424764.0381,-0.0033043062,-31.377134,-0.0033043062,-31.377134
6576450504.3421,-0.0060480651,-31.426371,-0.0060480651,-31.426371
6576476244.6461,-0.0023798312,-31.440901,-0.0023798312,-31.440901
6576501984.9501,-0.00028786151,-31.430857,-0.00028786151,-31.430857
6576527725.2541,-0.0034794321,-31.442118,-0.0034794321,-31.442118
6576553465.5581,-0.00083723292,-31.451031,-0.00083723292,-31.451031
6576579205.8621,-0.00516525,-31.424686,-0.00516525,-31.424686
6576604946.1661,-0.0022762318,-31.462074,-0.0022762318,-31.462074
6576630686.4701,-0.0036265848,-31.441919,-0.0036265848,-31.441919
6576656426.7741,-0.0029970759,-31.481127,-0.0029970759,-31.481127
6576682167.0781,-0.0071688197,-31.519199,-0.0071688197,-31.519199
6576707907.3821,-0.0067542391,-31.506443,-0.0067542391,-31.506443
6576733647.6861,-1.6308191e-05,-31.531063,-1.6308191e-05,-31.531063
6576759387.9901,-0.0046057431,-31.54738,-0.0046057431,-31.54738
6576785128.2941,-0.0020428833,-31.525015,-0.0020428833,-31.525015
6576810868.5982,-0.0082883071,-31.543755,-0.0082883071,-31.543755
6576836608.9022,-0.0011235963,-31.595472,-0.0011235963,-31.595472
6576862349.2062,-0.00042196177,-31.558083,-0.00042196177,-31.558083
6576888089.5102,-0.0060916147,-31.577478,-0.0060916147,-31.577478
6576913829.8142,-0.0023904503,-31.545673,-0.0023904503,-31.545673
6576939570.1182,-0.0036470518,-31.598135,-0.0036470518,-31.598135
6576965310.4222,0.0037347744,-31.565498,0.0037347744,-31.565498
6576991050.7262,-0.0048257536,-31.595362,-0.0048257536,-31.595362
6577016791.0302,-0.00041367748,-31.637369,-0.00041367748,-31.637369
6577042531.3342,-0.0064555788,-31.636822,-0.0064555788,-31.636822
6577068271.6382,7.9728052e-05,-31.673889,7.9728052e-05,-31.673889
6577094011.9422,-0.0041338853,-31.635513,-0.0041338853,-31.635513
6577119752.2462,-0.0026994511,-31.672485,-0.0026994511,-31.672485
6577145492.5502,0.000181198,-31.693796,0.000181198,-31.693796
6577171232.8542,-0.0053445981,-31.68951,-0.0053445981,-31.68951
6577196973.1582,-0.004470218,-31.708078,-0.004470218,-31.708078
6577222713.4622,-0.0085500041,-31.651342,-0.0085500041,-31.651342
6577248453.7662,-0.005894091,-31.665422,-0.005894091,-31.665422
6577274194.0702,-0.0062233019,-31.719851,-0.0062233019,-31.719851
6577299934.3743,-0.0058246232,-31.741526,-0.0058246232,-31.741526
6577325674.6783,-0.0094034141,-31.779034,-0.0094034141,-31.779034
6577351414.9823,-0.005195573,-31.750114,-0.005195573,-31.750114
6577377155.2863,-0.0043287375,-31.799364,-0.0043287375,-31.799364
6577402895.5903,-0.014186393,-31.787661,-0.014186393,-31.787661
6577428635.8943,-0.014469483,-31.820274,-0.014469483,-31.820274
6577454376.1983,-0.0073993322,-31.832306,-0.0073993322,-31.832306
6577480116.5023,-0.0048273085,-31.800653,-0.0048273085,-31.800653
6577505856.8063,-0.0070907748,-31.840036,-0.0070907748,-31.840036
6577531597.1103,-0.015092085,-31.842831,-0.015092085,-31.842831
6577557337.4143,-0.0073277657,-31.882853,-0.0073277657,-31.882853
6577583077.7183,-0.0093512712,-31.879908,-0.0093512712,-31.879908
6577608818.0223,-0.012715665,-31.869905,-0.012715665,-31.869905
6577634558.3263,-0.016907413,-31.88666,-0.016907413,-31.88666
6577660298.6303,-0.0065320567,-31.917782,-0.0065320567,-31.917782
6577686038.9343,0.0020341605,-31.913307,0.0020341605,-31.913307
6577711779.2383,-0.0063422904,-31.916149,-0.0063422904,-31.916149
6577737519.5423,-0.011538712,-31.970869,-0.011538712,-31.970869
6577763259.8463,-0.012736174,-31.946793,-0.012736174,-31.946793
6577789000.1504,-0.0069518015,-31.969845,-0.0069518015,-31.969845
6577814740.4544,-0.011530926,-31.969828,-0.011530926,-31.969828
6577840480.7584,-0.0085404068,-31.985254,-0.0085404068,-31.985254
6577866221.0624,-0.0074454881,-31.998129,-0.0074454881,-31.998129
6577891961.3664,-0.0063023679,-32.012051,-0.0063023679,-32.012051
6577917701.6704,-0.0093860328,-32.049194,-0.0093860328,-32.049194
6577943441.9744,-0.0084423665,-32.010132,-0.0084423665,-32.010132
6577969182.2784,-0.0066873501,-32.029682,-0.0066873501,-32.029682
6577994922.5824,-0.004902462,-32.073551,-0.004902462,-32.073551
6578020662.8864,-0.0057100551,-32.071507,-0.0057100551,-32.071507
6578046403.1904,-0.0066132024,-32.078144,-0.0066132024,-32.078144
6578072143.4944,-0.0094846133,-32.073956,-0.0094846133,-32.073956
6578097883.7984,-0.0045624678,-32.112591,-0.0045624678,-32.112591
6578123624.1024,-0.0081648566,-32.126549,-0.0081648566,-32.126549
6578149364.4064,-0.0058259191,-32.117229,-0.0058259191,-32.117229
6578175104.7104,-0.010056426,-32.166843,-0.010056426,-32.166843
6578200845.0144,-0.0075515448,-32.153568,-0.0075515448,-32.153568
6578226585.3184,-0.0016280148,-32.132179,-0.0016280148,-32.132179
6578252325.6224,-0.0087071843,-32.156967,-0.0087071843,-32.156967
6578278065.9265,-0.0013623333,-32.173912,-0.0013623333,-32.173912
6578303806.2305,-0.010574857,-32.196407,-0.010574857,-32.196407
6578329546.5345,-0.00050506461,-32.207218,-0.00050506461,-32.207218
6578355286.8385,-0.0046832249,-32.199799,-0.0046832249,-32.199799
6578381027.1425,-0.0078331651,-32.226189,-0.0078331651,-32.226189
6578406767.4465,-0.0038525048,-32.224613,-0.0038525048,-32.224613
6578432507.7505,-0.0016140311,-32.234581,-0.0016140311,-32.234581
6578458248.0545,-0.0064029526,-32.260231,-0.0064029526,-32.260231
6578483988.3585,-0.00089471124,-32.2495,-0.00089471124,-32.2495
6578509728.6625,-0.00055192393,-32.289337,-0.00055192393,-32.289337
6578535468.9665,0.0036225244,-32.278938,0.0036225244,-32.278938
6578561209.2705,-0.0070835152,-32.35392,-0.0070835152,-32.35392
6578586949.5745,-0.00093121809,-32.358585,-0.00093121809,-32.358585
6578612689.8785,-0.00047115018,-32.328728,-0.00047115018,-32.328728
6578638430.1825,-0.0028833596,-32.37196,-0.0028833596,-32.37196
6578664170.4865,-0.0042349375,-32.385071,-0.0042349375,-32.385071
6578689910.7905,-0.0055804569,-32.415009,-0.0055804569,-32.415009
6578715651.0945,0.0010948385,-32.395439,0.0010948385,-32.395439
6578741391.3985,-0.0048138332,-32.403172,-0.0048138332,-32.403172
6578767131.7026,-0.0032146736,-32.454384,-0.0032146736,-32.454384
6578792872.0066,0.00049646449,-32.410534,0.00049646449,-32.410534
6578818612.3106,-0.0037607881,-32.446724,-0.0037607881,-32.446724
6578844352.6146,-0.0063347723,-32.437717,-0.0063347723,-32.437717
6578870092.9186,-0.004009516,-32.447441,-0.004009516,-32.447441
6578895833.2226,0.0021764645,-32.4991,0.0021764645,-32.4991
6578921573.5266,-0.0056509576,-32.486763,-0.0056509576,-32.486763
6578947313.8306,-0.0047671869,-32.567574,-0.0047671869,-32.567574
6578973054.1346,-0.0029729854,-32.517902,-0.0029729854,-32.517902
6578998794.4386,0.0016253346,-32.57114,0.0016253346,-32.57114
6579024534.7426,0.0017836946,-32.549538,0.0017836946,-32.549538
6579050275.0466,-4.8665894e-05,-32.56604,-4.8665894e-05,-32.56604
6579076015.3506,0.00026661728,-32.585743,0.00026661728,-32.585743
6579101755.6546,0.0014933636,-32.595436,0.0014933636,-32.595436
6579127495.9586,0.0020765935,-32.564552,0.0020765935,-32.564552
6579153236.2626,-0.0047042151,-32.602688,-0.0047042151,-32.602688
6579178976.5666,0.0023881004,-32.648258,0.0023881004,-32.648258
6579204716.8706,0.0030788209,-32.626545,0.0030788209,-32.626545
6579230457.1746,-0.0049555884,-32.652794,-0.0049555884,-32.652794
6579256197.4787,0.0031362467,-32.674278,0.0031362467,-32.674278
6579281937.7827,0.005338029,-32.677628,0.005338029,-32.677628
6579307678.0867,-0.0024997506,-32.719429,-0.0024997506,-32.719429
6579333418.3907,0.0035997636,-32.692684,0.0035997636,-32.692684
6579359158.6947,0.0042194333,-32.732918,0.0042194333,-32.732918
6579384898.9987,0.0020626218,-32.734005,0.0020626218,-32.734005
6579410639.3027,0.0044966526,-32.753677,0.0044966526,-32.753677
6579436379.6067,0.0063808607,-32.765953,0.0063808607,-32.765953
6579462119.9107,0.0056089722,-32.773361,0.0056089722,-32.773361
6579487860.2147,0.0021769819,-32.759712,0.0021769819,-32.759712
6579513600.5187,0.0065411152,-32.788017,0.0065411152,-32.788017
6579539340.8227,0.0013613885,-32.78447,0.0013613885,-32.78447
6579565081.1267,-0.00096202915,-32.82217,-0.00096202915,-32.82217
6579590821.4307,0.0086600529,-32.814205,0.0086600529,-32.814205
6579616561.7347,-0.0009791177,-32.833984,-0.0009791177,-32.833984
6579642302.0387,0.0075423131,-32.88084,0.0075423131,-32.88084
6579668042.3427,0.0035925217,-32.881477,0.0035925217,-32.881477
6579693782.6467,-2.1744268e-05,-32.879059,-2.1744268e-05,-32.879059
6579719522.9507,0.00059533649,-32.902813,0.00059533649,-32.902813
6579745263.2548,0.0046311184,-32.91338,0.0046311184,-32.91338
6579771003.5588,0.0032707544,-32.907722,0.0032707544,-32.907722
6579796743.8628,0.0079371464,-32.929436,0.0079371464,-32.929436
6579822484.1668,0.0030348457,-32.944691,0.0030348457,-32.944691
6579848224.4708,-0.0037219257,-32.944992,-0.0037219257,-32.944992
6579873964.7748,0.0042861537,-32.938065,0.0042861537,-32.938065
6579899705.0788,0.0033147272,-32.971939,0.0033147272,-32.971939
6579925445.3828,0.0057635675,-32.995346,0.0057635675,-32.995346
6579951185.6868,-0.0016181745,-32.971165,-0.0016181745,-32.971165
6579976925.9908,0.0042799474,-33.014477,0.0042799474,-33.014477
6580002666.2948,-0.0032483505,-33.032639,-0.0032483505,-33.032639
6580028406.5988,0.007991924,-33.070221,0.007991924,-33.070221
6580054146.9028,-0.00092319172,-33.049892,-0.00092319172,-33.049892
6580079887.2068,0.0029924223,-33.065441,0.0029924223,-33.065441
6580105627.5108,-0.003811569,-33.068363,-0.003811569,-33.068363
6580131367.8148,0.00041519108,-33.080208,0.00041519108,-33.080208
6580157108.1188,-0.0071628559,-33.105591,-0.0071628559,-33.105591
6580182848.4228,0.0010679237,-33.106754,0.0010679237,-33.106754
6580208588.7268,0.0089896871,-33.127808,0.0089896871,-33.127808
6580234329.0309,0.0041020238,-33.137615,0.0041020238,-33.137615
6580260069.3349,0.0044682072,-33.149681,0.0044682072,-33.149681
6580285809.6389,0.0020978099,-33.157951,0.0020978099,-33.157951
6580311549.9429,0.0056823925,-33.206036,0.0056823925,-33.206036
6580337290.2469,-0.0037307346,-33.208416,-0.0037307346,-33.208416
6580363030.5509,-0.0034791732,-33.188679,-0.0034791732,-33.188679
6580388770.8549,-0.0018571976,-33.229561,-0.0018571976,-33.229561
6580414511.1589,-0.00063321693,-33.254154,-0.00063321693,-33.254154
6580440251.4629,0.0041020238,-33.255074,0.0041020238,-33.255074
6580465991.7669,0.0049191709,-33.272289,0.0049191709,-33.272289
6580491732.0709,-0.0039162412,-33.295593,-0.0039162412,-33.295593
6580517472.3749,-0.0047166538,-33.281342,-0.0047166538,-33.281342
6580543212.6789,-0.0013623333,-33.289852,-0.0013623333,-33.289852
6580568952.9829,0.0033664594,-33.31414,0.0033664594,-33.31414
6580594693.2869,-0.0050652125,-33.329464,-0.0050652125,-33.329464
6580620433.5909,0.0050200108,-33.290207,0.0050200108,-33.290207
6580646173.8949,-0.001531684,-33.343784,-0.001531684,-33.343784
6580671914.1989,-0.0030988792,-33.377892,-0.0030988792,-33.377892
6580697654.5029,-0.0095645171,-33.339859,-0.0095645171,-33.339859
6580723394.807,-0.0018890511,-33.360363,-0.0018890511,-33.360363
6580749135.111,-0.0043502441,-33.381302,-0.0043502441,-33.381302
6580774875.415,0.00038102473,-33.401855,0.00038102473,-33.401855
6580800615.719,-0.0073236171,-33.453842,-0.0073236171,-33.453842
6580826356.023,-0.001526505,-33.475014,-0.001526505,-33.475014
6580852096.327,-0.0057416777,-33.476887,-0.0057416777,-33.476887
6580877836.631,-0.0067913136,-33.466099,-0.0067913136,-33.466099
6580903576.935,-0.0058178836,-33.498013,-0.0058178836,-33.498013
6580929317.239,-0.0020434014,-33.488316,-0.0020434014,-33.488316
6580955057.543,0.0012019781,-33.501034,0.0012019781,-33.501034
6580980797.847,-0.0054537137,-33.507385,-0.0054537137,-33.507385
6581006538.151,-0.0070876637,-33.53545,-0.0070876637,-33.53545
6581032278.455,-0.0048840623,-33.570316,-0.0048840623,-33.570316
6581058018.759,0.00030492601,-33.569508,0.00030492601,-33.569508
6581083759.063,-0.0058111441,-33.616394,-0.0058111441,-33.616394
6581109499.367,-0.0049149012,-33.615265,-0.0049149012,-33.615265
6581135239.671,-0.0038706411,-33.604172,-0.0038706411,-33.604172
6581160979.975,-0.0066220174,-33.647736,-0.0066220174,-33.647736
6581186720.279,-0.0064742444,-33.647003,-0.0064742444,-33.647003
6581212460.5831,-0.006098873,-33.639694,-0.006098873,-33.639694
6581238200.8871,-0.0089548985,-33.643169,-0.0089548985,-33.643169
6581263941.1911,-0.0056175212,-33.685303,-0.0056175212,-33.685303
6581289681.4951,-0.0087966714,-33.654442,-0.0087966714,-33.654442
6581315421.7991,-0.0056390348,-33.716286,-0.0056390348,-33.716286
6581341162.1031,-0.0059762616,-33.727337,-0.0059762616,-33.727337
6581366902.4071,-0.0057406407,-33.717243,-0.0057406407,-33.717243
6581392642.7111,-0.0082167266,-33.752563,-0.0082167266,-33.752563
6581418383.0151,-0.0097341882,-33.796562,-0.0097341882,-33.796562
6581444123.3191,-0.0056048208,-33.802853,-0.0056048208,-33.802853
6581469863.6231,-0.0044240938,-33.785183,-0.0044240938,-33.785183
6581495603.9271,-0.0052437787,-33.835079,-0.0052437787,-33.835079
6581521344.2311,-0.013180407,-33.849854,-0.013180407,-33.849854
6581547084.5351,-0.0056462921,-33.866623,-0.0056462921,-33.866623
6581572824.8391,0.0036789083,-33.834038,0.0036789083,-33.834038
6581598565.1431,-0.014076799,-33.872032,-0.014076799,-33.872032
6581624305.4471,-0.0069642467,-33.910103,-0.0069642467,-33.910103
6581650045.7511,-0.0063371058,-33.87907,-0.0063371058,-33.87907
6581675786.0551,-0.013601054,-33.910408,-0.013601054,-33.910408
6581701526.3592,-0.010808405,-33.928036,-0.010808405,-33.928036
6581727266.6632,-0.0044417144,-33.952198,-0.0044417144,-33.952198
6581753006.9672,-0.0054270173,-33.978695,-0.0054270173,-33.978695
6581778747.2712,-0.0060470286,-33.979561,-0.0060470286,-33.979561
6581804487.5752,-0.0099365562,-34.004459,-0.0099365562,-34.004459
6581830227.8792,-0.0040647043,-34.002777,-0.0040647043,-34.002777
6581855968.1832,-0.0041442495,-33.996025,-0.0041442495,-33.996025
6581881708.4872,-0.0062813698,-34.038593,-0.0062813698,-34.038593
6581907448.7912,-0.0064664674,-34.047108,-0.0064664674,-34.047108
6581933189.0952,-0.0082294345,-34.075798,-0.0082294345,-34.075798
6581958929.3992,-0.0062676305,-34.108349,-0.0062676305,-34.108349
6581984669.7032,-0.0039250506,-34.074532,-0.0039250506,-34.074532
6582010410.0072,-0.0064742444,-34.099022,-0.0064742444,-34.099022
6582036150.3112,-0.0077696303,-34.15337,-0.0077696303,-34.15337
6582061890.6152,-0.0045365547,-34.100571,-0.0045365547,-34.100571
6582087630.9192,-0.0060247355,-34.151863,-0.0060247355,-34.151863
6582113371.2232,-0.0067430907,-34.203522,-0.0067430907,-34.203522
6582139111.5272,-0.0053788098,-34.177837,-0.0053788098,-34.177837
6582164851.8312,-0.0015373809,-34.205727,-0.0015373809,-34.205727
6582190592.1353,-0.012755645,-34.255081,-0.012755645,-34.255081
6582216332.4393,-0.005396693,-34.248238,-0.005396693,-34.248238
6582242072.7433,-0.0057339016,-34.23101,-0.0057339016,-34.23101
6582267813.0473,-0.0086877309,-34.281494,-0.0086877309,-34.281494
6582293553.3513,-0.00041057085,-34.28804,-0.00041057085,-34.28804
6582319293.6553,-0.006732461,-34.288654,-0.006732461,-34.288654
6582345033.9593,-0.0074045183,-34.300014,-0.0074045183,-34.300014
6582370774.2633,-0.0067661651,-34.325718,-0.0067661651,-34.325718
6582396514.5673,0.0013536252,-34.313175,0.0013536252,-34.313175
6582422254.8713,-0.0086425999,-34.350498,-0.0086425999,-34.350498
6582447995.1753,-0.0075310594,-34.341759,-0.0075310594,-34.341759
6582473735.4793,-0.0029755759,-34.377594,-0.0029755759,-34.377594
6582499475.7833,-0.0048812116,-34.401604,-0.0048812116,-34.401604
6582525216.0873,-0.0030266063,-34.407955,-0.0030266063,-34.407955
6582550956.3913,-0.004554953,-34.414276,-0.004554953,-34.414276
6582576696.6953,-0.016643913,-34.423531,-0.016643913,-34.423531
6582602436.9993,-0.0028323305,-34.412762,-0.0028323305,-34.412762
6582628177.3033,-0.0054700421,-34.432091,-0.0054700421,-34.432091
6582653917.6073,-0.0029540758,-34.481838,-0.0029540758,-34.481838
